tweet_id,safe_text,label,agreement,cleaned_safe_text
0UWLLO20,.<user> Lyme Disease vaccine on the way? <url>,0.0,0.6666666666666666,user lyme disease vaccine on the way url
K8CJA829,"I'm hungry, I can't understand this teacher, and  student health lost my immunization stuff......Over today.",0.0,1.0,i m hungry i can t understand this teacher and student health lost my immunization stuff over today
PQU8M3BV,Vaccinate your kids you monsters,1.0,1.0,vaccinate your kid you monster
CHR1MRLI,<user> possible measles at Millersville University daughter is a senior there,0.0,1.0,user possible measles at millersville university daughter is a senior there
OMO3TX3L,Ooooooh kill em 😉 hair by the talented smoknfaces 😚💨/ ritamonroe #paranoiaconsumes #videoshoot #mmr… <url>,0.0,1.0,ooooooh kill em hair by the talented smoknfaces ritamonroe paranoiaconsumes videoshoot mmr url
P5ZCAUHT,<user> <user> When MN kids got admitted parents had new fear-their child would die of a VPD wondering Why didn't I vax?,1.0,0.6666666666666666,user user when mn kid got admitted parent had new fear their child would die of a vpd wondering why didn t i vax
NLGMJRI7,In a catch 22! Seems like everyone is 100% sure I should give another MMR shot to my son! Measles he has immunity to the illness ....1/3,-1.0,0.3333333333333333,in a catch seems like everyone is sure i should give another mmr shot to my son measles he ha immunity to the illness
ZGP7DA6C,"Charlotte what up #RRR #MMR #SRT10MG  #Tourlife #CIAA @ Charlotte, NC <url>",0.0,1.0,charlotte what up rrr mmr srt mg tourlife ciaa charlotte nc url
JYIMVB6Y,"“<user> On average, people who complain live longer -- Releasing this tension increases immunity and boosts their health.” <user> 😜😁",0.0,1.0,user on average people who complain live longer releasing this tension increase immunity and boost their health user
IAWQR9K7,"Bro did I really just hear that 😨😭 "" A virus in central ohio that is targeting kids and there's no vaccine""",0.0,0.6666666666666666,bro did i really just hear that a virus in central ohio that is targeting kid and there s no vaccine
WXPZ7H3T,It's such a good idea to stop vaccinating your kids....IDIOTS!!!!,1.0,1.0,it s such a good idea to stop vaccinating your kid idiot
N17HGIWJ,<user> if one more damn person tries to say vaccines cause autism. I. Swear. 👊✌️ read the damn research you idiots,1.0,1.0,user if one more damn person try to say vaccine cause autism i swear read the damn research you idiot
YD0P87FO,"Parenting or bio terrorism? As usual, it's too close to call. | I Don't Vaccinate My Child Because... via <user> <url>",-1.0,0.6666666666666666,parenting or bio terrorism a usual it s too close to call i don t vaccinate my child because via user url
O1HPZ6MH,<user> <user> More measles,0.0,1.0,user user more measles
3JIGHCN1,Law school prof Richard Frankel: Arbitration is not an alternative form of justice. It gives virtual immunity to corporate wrongdoers.,0.0,1.0,law school prof richard frankel arbitration is not an alternative form of justice it give virtual immunity to corporate wrongdoer
GJLIUOYK,“<user> I'm as afraid of the measles as I am of the boogie man #sheep” have checked out the 6abc measles chat?,-1.0,0.3333333333333333,user i m a afraid of the measles a i am of the boogie man sheep have checked out the abc measles chat
UBG7HZID,"OKAY, WHY IS THE STATE OF TN REQUIRING THE MENINGITIS VACCINE WHICH HAS BEEN KILLING PEOPLE? #UMNSO13",-1.0,1.0,okay why is the state of tn requiring the meningitis vaccine which ha been killing people umnso
UUSOLOUV,"<user> never had the measles, never had the mumps. Eat a lot of tacos, take a lot of dumps. #freestyle",0.0,1.0,user never had the measles never had the mumps eat a lot of taco take a lot of dump freestyle
NQ0ZVY8S,Ebola's been around for so long honestly I'm surprised it didn't spread earlier. But fear not we are the USA and we have secret vaccines 👍,1.0,0.6666666666666666,ebola s been around for so long honestly i m surprised it didn t spread earlier but fear not we are the usa and we have secret vaccine
ADLXCXVL,Saying Global Warming doesn't exist because you're cold is like not getting your kids vaccinated because it causes Autism… Oh wait…,1.0,0.6666666666666666,saying global warming doesn t exist because you re cold is like not getting your kid vaccinated because it cause autism oh wait
FHEAG0Z2,#bts of my #GO video shoot w/ <user> #jennifair #mmr #mierssociety #thestreetmoguls #somage… <url>,0.0,1.0,bts of my go video shoot w user jennifair mmr mierssociety thestreetmoguls somage url
Q3VZ6ZVB,<user> since I'm a diabetic and a heart patient do I need to take the measles vaccine,0.0,0.6666666666666666,user since i m a diabetic and a heart patient do i need to take the measles vaccine
1B4K7PPC,“<user> POLL: Do You Vaccinate Your Children? <url> *Not Personally !,1.0,0.6666666666666666,user poll do you vaccinate your child url not personally
YGY4IDR4,#CDCwhistleblower vaccine-autism link is Tuskegee revisited. “REAL STORY OF REAL FRAUD” <url>,-1.0,1.0,cdcwhistleblower vaccine autism link is tuskegee revisited real story of real fraud url
TIPOQLTW,EDC in Dc madhatterdc #mmr #edm #ragedc #teammmr #dj #dmv #dupontcircle #connecticutave #dc #rave… <url>,0.0,1.0,edc in dc madhatterdc mmr edm ragedc teammmr dj dmv dupontcircle connecticutave dc rave url
C1STNP3U,<user> if your not vaccinated get the hell out of our public schools! That would be the old rough and tumble Christie,1.0,0.6666666666666666,user if your not vaccinated get the hell out of our public school that would be the old rough and tumble christie
3QBK3ZJW,"#StopEbolaStrike STOP THE FLIGHTS FROM THE HOTZONES NOW! 
BTW: What recently happened to the B&amp;M GATES vaccinated children in india?",0.0,1.0,stopebolastrike stop the flight from the hotzones now btw what recently happened to the b amp m gate vaccinated child in india
RC9MCHSH,AIDS :  HIV-Infected or -Exposed Children Exhibit Lower Immunogenicity to Hepatitis B Vaccine in ... <url>,0.0,1.0,aid hiv infected or exposed child exhibit lower immunogenicity to hepatitis b vaccine in url
O0Q9S6AM,when my baby gets vaccinated &lt;&lt;&lt;&lt;,1.0,1.0,when my baby get vaccinated lt lt lt lt
4G4NC6OM,The <user> comes out hard against #AntiVaxxer movement: <url> #measles #MeaslesOutbreak <url> #SB49,1.0,1.0,the user come out hard against antivaxxer movement url measles measlesoutbreak url sb
S6TYU2GI,Lek sudeh bal. Aku tiap kali mmr nak drop ke 2000 mesti dapat team pro. Takpernah lagi turun lebih tu. Hahahahaha,0.0,1.0,lek sudeh bal aku tiap kali mmr nak drop ke mesti dapat team pro takpernah lagi turun lebih tu hahahahaha
8D0S1A3J,"Pete Carroll, you just blew the Super Bowl!  What are you going to do now?   ""I'm going to Disneyland and catch the Measles.""",0.0,1.0,pete carroll you just blew the super bowl what are you going to do now i m going to disneyland and catch the measles
QIEHNZLK,Officials: 2 more infants from Illinois day care have measles: Health officials say two more infants from a… <url>,0.0,1.0,official more infant from illinois day care have measles health official say two more infant from a url
QSOD4ZSY,"Ohio Pharmacists Now Allowed To Administer MMR Vaccine: Due to growing measles and mumps outbreaks, the governor... <url>",0.0,0.6666666666666666,ohio pharmacist now allowed to administer mmr vaccine due to growing measles and mumps outbreak the governor url
XNMJJB47,MMR Dj Detective Live <user> #mixmasterrod #follow #dj #dc #mmr #funny #photoshop #ace #ventura… <url>,0.0,1.0,mmr dj detective live user mixmasterrod follow dj dc mmr funny photoshop ace ventura url
1Q6SW5M3,Doctor Suspects Measles-Inflicted Disney Employees Never Had Full Vaccination <url>,1.0,0.6666666666666666,doctor suspect measles inflicted disney employee never had full vaccination url
UFQTUBZA,Well your dead you got measles and I didn't treat it somewhere on the Oregon trail your Laying dead  <user>,1.0,0.6666666666666666,well your dead you got measles and i didn t treat it somewhere on the oregon trail your laying dead user
0XHNR5TS,"<user> Non vaccinated people can still put children at risk. Not all vaccines are given at once, some given at 6+ yrs.",1.0,1.0,user non vaccinated people can still put child at risk not all vaccine are given at once some given at yr
O9AWRXJK,#vaccinateyourkids do not let the preventable disease your child contracts be responsible for the death of another vulnerable individual!,1.0,1.0,vaccinateyourkids do not let the preventable disease your child contract be responsible for the death of another vulnerable individual
2FWXIYXY,"Come to think, ObamaCare also benefits from 50,000 illegal students in Ur schools, they need vaccines, medical examinations, etc",0.0,0.6666666666666666,come to think obamacare also benefit from illegal student in ur school they need vaccine medical examination etc
J3J6WQ74,<user> Are you sure that's not from a smallpox vaccine? Measles vaccine isn't known to leave a scar,0.0,0.6666666666666666,user are you sure that s not from a smallpox vaccine measles vaccine isn t known to leave a scar
197PIM1I,<user> what I don't understand is what's the big deal about measles. Billions of people have had measles and no Long term effects.,0.0,1.0,user what i don t understand is what s the big deal about measles billion of people have had measles and no long term effect
6CEGGYR0,"VACCINES ARE IMPORTANT, Y'ALL. // ""<user> Defeating The Disease That Paralyzed America <url>",1.0,1.0,vaccine are important y all user defeating the disease that paralyzed america url
EIPE1IFE,"<user> didn't know MGK &amp; MMR are in the same building, I'm an RRF student at MMR I'm in the studio twice a week",0.0,1.0,user didn t know mgk amp mmr are in the same building i m an rrf student at mmr i m in the studio twice a week
9INAEK8N,"Measles cases confirmed in Manhattan, Bronx: A measles advisory has been issued in New York City after health... <url>",0.0,1.0,measles case confirmed in manhattan bronx a measles advisory ha been issued in new york city after health url
XDI656KZ,I can't even with politicians suggesting parents should have a choice in vaccinating their children,1.0,1.0,i can t even with politician suggesting parent should have a choice in vaccinating their child
V6IJATBE,Coughing extra on the shuttle and everyone thinks I have the measles. 😂 #VaccinateYourKids,1.0,0.6666666666666666,coughing extra on the shuttle and everyone think i have the measles vaccinateyourkids
N3HC1KRP,<user> and I bet she told you all about it. Bet she's not vaccinating her kids either.,0.0,0.6666666666666666,user and i bet she told you all about it bet she s not vaccinating her kid either
1T5BM6UT,People need to get there children vaccinated! There are very bad diseases coming back!,1.0,1.0,people need to get there child vaccinated there are very bad disease coming back
7KZK2MST,Apparently vaccines may cause demyelination which causes autism. Well this is news to me.,-1.0,0.6666666666666666,apparently vaccine may cause demyelination which cause autism well this is news to me
EDDE71IS,1$ Mug Fool <user> #Anonymous #VforVendeta #mmr #mixmasterrod #madhat @ MixMasterRod's Upstairs Lounge <url>,0.0,1.0,mug fool user anonymous vforvendeta mmr mixmasterrod madhat mixmasterrod s upstairs lounge url
6BWI89ZZ,“<user> .<user> Demands Friends Get Whooping Cough Vaccination Before Holding Her Baby Good for you!!,1.0,1.0,user user demand friend get whooping cough vaccination before holding her baby good for you
QRB5HV77,What kind of moron doesn't vaccinate their child? Just ignorant.,1.0,1.0,what kind of moron doesn t vaccinate their child just ignorant
D6QPS33A,Hm. Must be a weird coincidence. RT <user> Measles in US by state before &amp; after vaccine was introduced <url>,1.0,0.6666666666666666,hm must be a weird coincidence rt user measles in u by state before amp after vaccine wa introduced url
JQK89IX0,"There's also a serious side effect for not vaccinating your kid. It's called polio, measles, mumps, and rubella.",1.0,1.0,there s also a serious side effect for not vaccinating your kid it s called polio measles mumps and rubella
GMRITAD0,"Oh, those evil vaccines will be the death of us all! <url> Measles-infected individual visited Super Bowl Village",-1.0,0.6666666666666666,oh those evil vaccine will be the death of u all url measles infected individual visited super bowl village
1TI13L1W,<user> ok what's good u have to say about politics about our borders wide open about vaccines killing kids about the devaluation of,-1.0,1.0,user ok what s good u have to say about politics about our border wide open about vaccine killing kid about the devaluation of
OK4ZZYHY,"5 ways to boost immunity naturally: With the number of flu cases spreading across the country, a health and fitness... <url>",0.0,1.0,way to boost immunity naturally with the number of flu case spreading across the country a health and fitness url
ZVZQRP3G,Recently learned I'm overdue for MMR booster shot &amp; w/ all the measles &amp; mumps outbreaks I'm concerned! <url>,1.0,1.0,recently learned i m overdue for mmr booster shot amp w all the measles amp mumps outbreak i m concerned url
OQQLFWL0,"Flu now ‘widespread,’ County Health says time to get vaccinated: Hey, procrastinator (I said to myself) — It’s... <url>",1.0,0.6666666666666666,flu now widespread county health say time to get vaccinated hey procrastinator i said to myself it s url
2Z8J4QJ8,More science showing vaccines are extremely safe. Can we please stop arguing this anti-vax nonsense now? <url>,1.0,1.0,more science showing vaccine are extremely safe can we please stop arguing this anti vax nonsense now url
P0547OP9,<user> <user> <user> I don't  know that My sisters and I all had the measles when we were young. No autism Vaccines do!,-1.0,0.3333333333333333,user user user i don t know that my sister and i all had the measles when we were young no autism vaccine do
N77DFZ8V,"Dude, if you haven't gotten a measles vaccine. Don't travel where it's prevalent then come back here. Gross.",0.0,0.6666666666666666,dude if you haven t gotten a measles vaccine don t travel where it s prevalent then come back here gross
JGJWS6AJ,Worried about measles in Arizona? Get blood test: The Disneyland measles outbreak is continuing to spread in… <url>,0.0,0.6666666666666666,worried about measles in arizona get blood test the disneyland measles outbreak is continuing to spread in url
2UVRJ119,"<user> <user> <user> GOP calling for more screening by CDC and vaccines should not have cut CDC, NIH, FDA budgets..",-1.0,0.3333333333333333,user user user gop calling for more screening by cdc and vaccine should not have cut cdc nih fda budget
DGFLKBDC,"""We eliminated the measles and for some... reason brought them back again""",1.0,1.0,we eliminated the measles and for some reason brought them back again
6PJ8FIZU,“<user> Metro Health urges protect against measles <url> #KSATnews <url> -Shame on those parents,0.0,0.6666666666666666,user metro health urge protect against measles url ksatnews url shame on those parent
T7RR1JDO,"Doctors urge measles vaccinations for Indiana children: Among pediatricians and family doctors, there is a… <url>",1.0,1.0,doctor urge measles vaccination for indiana child among pediatrician and family doctor there is a url
D6O51OX9,. #California #vaccine  legislation spurs legal debate over right to #education <url> #health,0.0,1.0,california vaccine legislation spur legal debate over right to education url health
8V7PZJO3,Yellow Fever vaccine? Not so much fun.    @ Passport Health NYC <url>,1.0,1.0,yellow fever vaccine not so much fun passport health nyc url
V2SC1BAC,"<user> mmr, hep A &amp; B, chickenpox, etc., the limiting factor is participation in the developed and refrigeration in developing.",1.0,0.6666666666666666,user mmr hep a amp b chickenpox etc the limiting factor is participation in the developed and refrigeration in developing
1WXNUXS3,<user> This might be too personal but...please tell me you immunize your kids. This info is vital to whether I continue to idolize U.,1.0,1.0,user this might be too personal but please tell me you immunize your kid this info is vital to whether i continue to idolize u
6858YUYX,"Please shut up, <user>  you ignorant dumbass. #vaccinations  LOL, what study says #GMO  are harmful? Liberal bullshit. #tcot",1.0,1.0,please shut up user you ignorant dumbass vaccination lol what study say gmo are harmful liberal bullshit tcot
3ZN0PVXQ,"Google ""autism and vaccines"", though, and this study comes up right away. That's a huge problem: <url>",0.0,0.6666666666666666,google autism and vaccine though and this study come up right away that s a huge problem url
77BGWURM,<user> was vaccinated as a kid. went all day on sunday. Am fine. Anytime i saw even one measel i punched it in the face,1.0,0.6666666666666666,user wa vaccinated a a kid went all day on sunday am fine anytime i saw even one measel i punched it in the face
RUDTNZVD,"“<user> Rise In Measles Cases 'Wake-Up Call' For U.S. <url> vaccinate your children. It's the 21st century, people.",1.0,0.6666666666666666,user rise in measles case wake up call for u s url vaccinate your child it s the st century people
J0XLJXI5,RT <user> MT <user> a measles outbreak reveals the true cost of vaccine refusal <url>,1.0,1.0,rt user mt user a measles outbreak reveals the true cost of vaccine refusal url
0R7ZTCTR,<user> i know if you get chicken pox you can eventually get shingles. Any equivalent of that for measles?,0.0,1.0,user i know if you get chicken pox you can eventually get shingle any equivalent of that for measles
EBECC1XU,Measles parties?!! Just what are we going to have next California? Clap Clubs?  Herpies Hoedowns?,0.0,0.6666666666666666,measles party just what are we going to have next california clap club herpies hoedowns
T9EZRJWC,Earlier measles exposure at Mesa clinic revealed: An unknown number of people may have been exposed to the measles… <url>,0.0,1.0,earlier measles exposure at mesa clinic revealed an unknown number of people may have been exposed to the measles url
TP01OVXD,"#GirlsLikeItWhen you have a high MMR 
#LeagueOfLegends",0.0,1.0,girlslikeitwhen you have a high mmr leagueoflegends
JN52PV0E,Eating a slice at Arinells in Berkeley. 2 young women talk about how they want kids but won't vaccinate bc of conspiracy bullshit. #fb,1.0,1.0,eating a slice at arinells in berkeley young woman talk about how they want kid but won t vaccinate bc of conspiracy bullshit fb
12JJECAS,<user> brought up a great point this morning I hadn't considered. Illegals come to this country w/o vaccinations &amp; with diseases.,0.0,0.6666666666666666,user brought up a great point this morning i hadn t considered illegals come to this country w o vaccination amp with disease
CD3TB7T3,Vaccination rate leaves Miami-Dade at risk <url>,-1.0,0.3333333333333333,vaccination rate leaf miami dade at risk url
NHL836PN,"Associated Press
Toddler dies of measles in Berlin, first death in outbreak
<url>",0.0,1.0,associated press toddler dy of measles in berlin first death in outbreak url
I7LC0SJF,"Flu vaccinated💉😷 #tookitlikeachamp #schoolobservationready @ Baptist Express Care Clinic at Walmart,… <url>",1.0,0.6666666666666666,flu vaccinated tookitlikeachamp schoolobservationready baptist express care clinic at walmart url
E0MZO9US,"If a kid in a public school isn't vaccinated, wouldn't they only endanger other un-vaccinated kids?",0.0,0.6666666666666666,if a kid in a public school isn t vaccinated wouldn t they only endanger other un vaccinated kid
XFFGQCDF,"P.S. Even though an adult may recover from measles, those infants who survive are likely to sustain lifelong debilitations like blindness.",1.0,0.6666666666666666,p s even though an adult may recover from measles those infant who survive are likely to sustain lifelong debilitation like blindness
JC04USLS,MMR BBQ to see <user> <user> and <user> with mama dukes 😁 we gon get fucked up 🍸🍻,0.0,1.0,mmr bbq to see user user and user with mama duke we gon get fucked up
SQX9P6GD,"<user> like that vaccines cause autism, which had been totally refuted. Surely you see the flaw in that mindset.",1.0,0.6666666666666666,user like that vaccine cause autism which had been totally refuted surely you see the flaw in that mindset
WCD8E6N2,"Tetanus arm surprisingly doesn't ache but the MMR arm I wish would fall off and let a new, less complaining one grow back",0.0,1.0,tetanus arm surprisingly doesn t ache but the mmr arm i wish would fall off and let a new le complaining one grow back
VVVK8L1X,<user> Mandatory vaccines...my ass....over my dead body!,-1.0,1.0,user mandatory vaccine my as over my dead body
4WMYJUCS,"((Cada Dia)) The next face of measles?: ""I am a healthy bouncing baby boy and I could be the next face of measles. I am to young to b...",1.0,0.6666666666666666,cada dia the next face of measles i am a healthy bouncing baby boy and i could be the next face of measles i am to young to b
FLNQSYNY,"The whole country lost its shit over Ebola, but when there's actually a Measles outbreak caused by Anti-vaccers nobody cares.",1.0,0.6666666666666666,the whole country lost it shit over ebola but when there s actually a measles outbreak caused by anti vaccers nobody care
0V1VCD71,MT“<user> #GOP Sycophant Gohmert Calls Vaccines a Liberal Plot as Measles Outbreak Tears Through N. #Texas. <url>,1.0,0.6666666666666666,mt user gop sycophant gohmert call vaccine a liberal plot a measles outbreak tear through n texas url
RTNT42MT,<user> play he.  Mmr,0.0,1.0,user play he mmr
OFIPG57G,"If they are having measles parties maybe they will start having mumps, smallpox,chickenpox and polio parties.",0.0,0.6666666666666666,if they are having measles party maybe they will start having mumps smallpox chickenpox and polio party
6GV1DSNP,Pray for <user> and <user> ! They got the measles! Hope they get better soon! #prayforsammyandmoe,0.0,1.0,pray for user and user they got the measles hope they get better soon prayforsammyandmoe
6USL3RXB,#Immunize your kids!! They will thank you. Polio’s Return After Near Eradication Prompts Global Health Warning <url>,1.0,1.0,immunize your kid they will thank you polio s return after near eradication prompt global health warning url
CV49OY14,<user> oh my goodness~ Bay Area measles breakout could be insanity because Bart cab be a long ride from The City-out to the East bay!,0.0,1.0,user oh my goodness bay area measles breakout could be insanity because bart cab be a long ride from the city out to the east bay
XDF4EOZ9,<user> Malachi didn't get it...i suspect he was the carrier...babies have weird immunities.  Eli is almost better,0.0,1.0,user malachi didn t get it i suspect he wa the carrier baby have weird immunity eli is almost better
ZHBMBCHL,U.S. Surgeon General applauds Indiana’s high measles vaccination rate: As the measles outbreak inches closer to… <url>,0.0,0.6666666666666666,u s surgeon general applauds indiana s high measles vaccination rate a the measles outbreak inch closer to url
ERUGCOSF,Low key don't even know if I can go to school Wednesday. I haven't gotten vaccinated 😂😏,0.0,1.0,low key don t even know if i can go to school wednesday i haven t gotten vaccinated
AUND1NE9,I feel like I got punched in the arm a thousand times. Stupid whooping cough vaccine. I don't even like babies. #tdap #😷💉🏥🆒👌👍😥,1.0,0.6666666666666666,i feel like i got punched in the arm a thousand time stupid whooping cough vaccine i don t even like baby tdap
LSNRAQ2U,Free immunizations today at Children's Museum of Houston: The Children's Museum of Houston has teamed up with the... <url>,1.0,1.0,free immunization today at child s museum of houston the child s museum of houston ha teamed up with the url
1SURAHL4,Anti vaxers harmless? This is the pre vaccine child death rate <url>,1.0,0.6666666666666666,anti vaxers harmless this is the pre vaccine child death rate url
WYAFLOSI,SB1095 [Engross] Volunteer immunity; providing exemption from liability for certain acts. Effective date. <url>,0.0,0.6666666666666666,sb engross volunteer immunity providing exemption from liability for certain act effective date url
6L9SZ1A7,Fuck these awful people RT <user> California parents opposing state-mandated vaccinations of children delay vote <url>,1.0,1.0,fuck these awful people rt user california parent opposing state mandated vaccination of child delay vote url
GZX4XXG2,"""Typically you want to get girls vaccinated before their first sexual activity"" 
""So in elementary school"" 
-Dr. Skeelz",1.0,1.0,typically you want to get girl vaccinated before their first sexual activity so in elementary school dr skeelz
WHEIMM1M,"<user> <user> k viene siendo..measles, mumps, o rubella?",0.0,1.0,user user k viene siendo measles mumps o rubella
35FNMDZ2,"Measles cases in US in 2014 - 644. In 2015, 102 cases so far. 0 deaths. Why R u encouraging false hysteria, .<user> #CDCwhistleblower",-1.0,0.6666666666666666,measles case in u in in case so far death why r u encouraging false hysteria user cdcwhistleblower
R6PI58M3,"New <user> X <user> ""Come Over"" #ManyMenRecords #MMR #NothingButHits 🔥🔥🔥🔥 Link in… <url>",0.0,1.0,new user x user come over manymenrecords mmr nothingbuthits link in url
JGTZLZ8G,"Get your Ebola Vaccine,  Black Plague Black Death Vaccine,  HIV Vaccine,  Yersinia Pestis Vaccine. <url>",1.0,0.6666666666666666,get your ebola vaccine black plague black death vaccine hiv vaccine yersinia pestis vaccine url
BNAFLHC2,<user> I'm b2 he is b1. Does that take precedence over mmr?,0.0,1.0,user i m b he is b doe that take precedence over mmr
0QQPJ1OU,Chicago-area measles cases put spotlight on day care centers <url>,0.0,1.0,chicago area measles case put spotlight on day care center url
9F9VWXX2,"San Antonio health agency strongly disagrees with DA Nico LaHood, says vaccines do not cause autism <url>",1.0,0.6666666666666666,san antonio health agency strongly disagrees with da nico lahood say vaccine do not cause autism url
ZLVY7M0V,"Still no Measles cases in IA, state health director reports; asks for continued vigilance from providers. 🏥 <url>",1.0,0.6666666666666666,still no measles case in ia state health director report asks for continued vigilance from provider url
LA1C2V6X,Measles outbreak:AZ officials tracking1000  <url> bet it started w/NOCAL crunchies #vaccinateyourkidsalready #vaccineswork,0.0,0.6666666666666666,measles outbreak az official tracking url bet it started w nocal crunchies vaccinateyourkidsalready vaccineswork
97C6R84Q,Measles Case Under Investigation in Amador County <url>,0.0,0.6666666666666666,measles case under investigation in amador county url
ZFPIUYSE,"Poverty isn't hereditary.... 

Poverty is an infectious disease; only wealthy people are vaccinated!",0.0,0.6666666666666666,poverty isn t hereditary poverty is an infectious disease only wealthy people are vaccinated
ZEV2UAM2,Hopefully for the kids sake that's a norovirus/bowl-cut vaccine <url>,1.0,0.6666666666666666,hopefully for the kid sake that s a norovirus bowl cut vaccine url
87TMMFGN,<user> I am purposely ignoring all this crap. My kids are vaccinated. End of discussion for me.,1.0,1.0,user i am purposely ignoring all this crap my kid are vaccinated end of discussion for me
CHGVZL16,"All I wanted was an opportunity, a bad bih, and some immunity to keep a nigga safe from the snakes!",0.0,1.0,all i wanted wa an opportunity a bad bih and some immunity to keep a nigga safe from the snake
PHTM5VUO,I missed my grandpa's funeral because I had the measles in 1990. I was 11.,0.0,0.6666666666666666,i missed my grandpa s funeral because i had the measles in i wa
2LRU8AHC,<url> Florida Congressman Bill Posey to investigate #CDCwhistleblower study that was falsified. #Vaccines do cause #Autism.,0.0,0.6666666666666666,url florida congressman bill posey to investigate cdcwhistleblower study that wa falsified vaccine do cause autism
00ZTHDUP,State Health Dept. Urges Measles Vaccinations <url>,1.0,0.6666666666666666,state health dept urge measles vaccination url
PGQKLWRF,"AMERICANS killed by police since 8/9/14: SIX

AMERICAN killed by measles since 2005: ZERO",0.0,0.6666666666666666,american killed by police since six american killed by measles since zero
ES26S1E3,“<user> Traveler with measles passed through Sea-Tac Airport Jan. 18 - people may have been exposed: <url> awesome,0.0,0.6666666666666666,user traveler with measles passed through sea tac airport jan people may have been exposed url awesome
EGQENNI5,"State working to contain measles, 1 person at a time: Arizona public health officials are working to contain… <url>",0.0,1.0,state working to contain measles person at a time arizona public health official are working to contain url
KBIECW5L,Public Health Officials Warn Against Intentional Exposure To Measles <url>,1.0,0.6666666666666666,public health official warn against intentional exposure to measles url
CCN2OWS9,"Florida Mom Kidnaps Daughter to Avoid Vaccines, Learning Black History <url>",-1.0,0.6666666666666666,florida mom kidnaps daughter to avoid vaccine learning black history url
7ORHB9OY,Tougher vaccination rules greet parents as back-to-school time nears: Under strict new rules from the state of… <url>,1.0,0.6666666666666666,tougher vaccination rule greet parent a back to school time nears under strict new rule from the state of url
UK49VGUD,"<user> <user> just spent the weekend at Disneyland. Didn't get all my vaccinations as a child, made me sick. Still fine...",-1.0,0.6666666666666666,user user just spent the weekend at disneyland didn t get all my vaccination a a child made me sick still fine
A4E6PSRS,Just found out I've outlived my measles vaccine. Guess what I get to do. I hope they give me a lollipop.,1.0,0.6666666666666666,just found out i ve outlived my measles vaccine guess what i get to do i hope they give me a lollipop
UBGBVJKK,Are you for or against getting your kids vaccinated? A bill makes it harder for parents to say no to shots. Talking to doc now,-1.0,0.3333333333333333,are you for or against getting your kid vaccinated a bill make it harder for parent to say no to shot talking to doc now
XBGF6TEH,Back-to-School Immunization Clinic Set for August 6 <url>,1.0,1.0,back to school immunization clinic set for august url
HOGQ697J,Is it that I seek to bear w/ them? Is it that I see the state of ppl's hearts. / #storytelling #autism #vaccineinjury <url>,0.0,0.6666666666666666,is it that i seek to bear w them is it that i see the state of ppl s heart storytelling autism vaccineinjury url
O9TCH4EW,"<user>  I'm 50, I had measles, chickenpox, and the mumps ! Hav No children other than my FAM mems.THAT is why I asked my question to DRB",0.0,1.0,user i m i had measles chickenpox and the mumps hav no child other than my fam mem that is why i asked my question to drb
0JW4I9EZ,If you didn't get the measles vaccination you deserve to get Ebola,1.0,1.0,if you didn t get the measles vaccination you deserve to get ebola
GBIS0K4A,"This measles outbreak complete madness !! It is 2015, people!! Get with it and get your kids #vaccinations",1.0,1.0,this measles outbreak complete madness it is people get with it and get your kid vaccination
30DFEEXA,"How Many People Aren’t Vaccinating Their Kids in Your State?
<url>",1.0,0.6666666666666666,how many people aren t vaccinating their kid in your state url
F6HOOJVX,"Glad I am in the hipster free zone of #Brooklyn, I don't want the measles!",0.0,1.0,glad i am in the hipster free zone of brooklyn i don t want the measles
70HMGUC1,<user> because stupid people refuse to vaccinate their kids,1.0,1.0,user because stupid people refuse to vaccinate their kid
WM6KPMUC,It frustrates me that some parents still don't vaccinate their children. Can I file this as child abuse?,1.0,1.0,it frustrates me that some parent still don t vaccinate their child can i file this a child abuse
XLKHAER9,"I'm very thankful for my sister 👯👭 my family, my dog Oliver 🐶, Wednesday night dinners with Mmr and jimmy 💕👓👴👵 and for 130 days 🙌🎉🎊",0.0,1.0,i m very thankful for my sister my family my dog oliver wednesday night dinner with mmr and jimmy and for day
NDNZQ9PT,How did the whole not vaccinating your child become a thing again like I thought that was over years ago,1.0,0.6666666666666666,how did the whole not vaccinating your child become a thing again like i thought that wa over year ago
PFXK2EJ0,"<user> <user> <user> When I contracted measles at 5, had a fever of 105+, my parents had to use ice water to stop it",0.0,1.0,user user user when i contracted measles at had a fever of my parent had to use ice water to stop it
KF6X7A2C,"<user> <user> vaccines are not 100% safe, nor 100% effective. But for the vast majority they are these things. If uncertainty scares you",1.0,0.6666666666666666,user user vaccine are not safe nor effective but for the vast majority they are these thing if uncertainty scare you
O364RHBM,I hear <user> on MMR with <user> 😃,0.0,1.0,i hear user on mmr with user
MXA3PBHF,"<url> ""Open Letter"" Jay Z &amp; <user> #AWKIW VOL1 COMING SOON!! #MURDAGANG #215 #526 #MMR #PSP",0.0,1.0,url open letter jay z amp user awkiw vol coming soon murdagang mmr psp
Y1NXZI8X,"Hepatitis A linked to frozen berries from Costco, vaccine available today at clinics: Local health officials... <url>",1.0,0.6666666666666666,hepatitis a linked to frozen berry from costco vaccine available today at clinic local health official url
VMIQKWLH,WOW!! #incredible “<user> Measles virus used to treat bone marrow cancer <url>,0.0,0.6666666666666666,wow incredible user measles virus used to treat bone marrow cancer url
